namn,stad,lan,email,hemsida,facebook,kalla,raw_address,phone,raw_source
Jägarfamiljens Kennel,Nyköping,Södermanlands län,jagarfamiljenskennel@gmail.com,http://jagarfamiljens.se,http://www.facebook.com/J%C3%A4garfamiljens-Kennel-287720738049430,google_maps,"Råby Bro Smedstugan 1, 611 94 Nyköping",076-106 04 20,serpapi_google_maps
FREIJAHUSETS KENNEL,Nyköping,Södermanlands län,,,,google_maps,"Stenbrovägen 9, 611 37 Nyköping",0155-28 39 83,serpapi_google_maps
Kennel Three Pines,Nyköping,Södermanlands län,,http://www.kennelthreepines.com/15/8/kontakt,,google_maps,"Höders väg 15, 611 50 Nyköping",070-546 56 44,serpapi_google_maps
Kennel Fornix,Katrineholm,Södermanlands län,,,,google_maps,"Anna-Karin Widén, Duvslaget 1, 641 35 Katrineholm",0150-596 98,serpapi_google_maps
My’s Stuteri och Kennel AB,Björkvik,Södermanlands län,,http://www.mysstuteriochkennel.se,,google_maps,"Västra Å, 641 98 Björkvik",076-878 55 83,serpapi_google_maps
Gullvivebacken's kennel,Enhörna,Södermanlands län,sara.palonen77@gmail.com,https://kennelsida.wixsite.com/gullvivebackens,,google_maps,"Stjärna 26, 151 96 Enhörna",,serpapi_google_maps
Kennel Kemppi´s,Strängnäs,Södermanlands län,asa.kemppi@gmail.com,http://www.kemppis.se/empty_7.html,,google_maps,"Tranbärsstigen 6 E, 645 43 Strängnäs",073-523 59 56,serpapi_google_maps
Strängnäs Lokala Kennelklubb,Strängnäs,Södermanlands län,info@slkk.se,http://www.slkk.se,https://www.facebook.com/StrangnasLokalaKennelklubb,google_maps,"Elofsbergsvägen 9, 645 47 Strängnäs",,serpapi_google_maps
Kennel Happy Queens,Motala,Östergötlands län,,http://www.kennelhappyqueens.com,,google_maps,"Kastbergavägen 9, 591 95 Motala",076-162 38 99,serpapi_google_maps
Rosettasweets Kennel,Motala,Östergötlands län,,,,google_maps,"Södra Herrgårdsgatan 31, 591 32 Motala",073-201 77 64,serpapi_google_maps
Kennel Stenseiten,Motala,Östergötlands län,lapphund@stenseiten.se,http://www.stenseiten.se,,google_maps,"Pärlvägen 5, 591 72 Motala",072-844 22 28,serpapi_google_maps
Bernervillans Kennel,Finspång,Östergötlands län,,http://www.bernervillan.se,,google_maps,"Örebrovägen 80, 612 94 Finspång",0122-600 12,serpapi_google_maps
Husses Kennel,Finspång,Östergötlands län,,http://husses.se,,google_maps,"Hälla 4 Lilla Vrå, 612 95 Finspång",073-826 99 17,serpapi_google_maps
Kennel World's Wildest,Mjölby,Östergötlands län,info@worldswildest.se,http://www.worldswildest.se,,google_maps,595 95 Mjölby,,serpapi_google_maps
Kennel Poppi's,Värnamo,Jönköpings län,,http://www.kennelpoppis.se/Kontakt,,google_maps,"Jönköpingsvägen 62, 331 34 Värnamo",073-083 77 03,serpapi_google_maps
Mölleskog kennel,Fryele,Jönköpings län,molleskogs@hotmail.com,http://www.molleskogskennel.se,,google_maps,"7438+5G, 331 96 Fryele",,serpapi_google_maps
Chapong´s Kennel,Värnamo,Jönköpings län,,,,google_maps,"Bolavägen 89, 331 53 Värnamo",0370-126 69,serpapi_google_maps
Kennel Nobis,Värnamo,Jönköpings län,,https://naviswbusiness.org/details/kennel-nobis-ChIJAQA,,google_maps,"Smultronvägen 23, 331 42 Värnamo",0370-474 81,serpapi_google_maps
Kennel Breaking The Rules,Värnamo,Jönköpings län,,https://kennelbreakingtherules.com,,google_maps,,,serpapi_google_maps
Kennel Superioue's,Flisby,Jönköpings län,info@superioues.se,http://www.superioues.se,,google_maps,"Brittatorpet 1, 578 95 Flisby",076-820 00 22,serpapi_google_maps
Lundholmens Kennel,Skogstorp,Jönköpings län,,,,google_maps,"Torsvägen 3 B, 633 69 Skogstorp",070-576 30 21,serpapi_google_maps
Hundpensionat Alex Kennel,Skåne-Tranås,Jönköpings län,,http://alexkennel.se,,google_maps,"Månslunda 1115, 273 92 Skåne-Tranås",073-035 69 38,serpapi_google_maps
Björkebäcks kennel och hundpensionat,Tranås,Jönköpings län,,https://www.yourvismawebsite.com/bjorkebackens-kennel-hundpensionat/hundpensionat,,google_maps,,070-627 15 52,serpapi_google_maps
"Astrid och lammen, Kennel Awayoflife",Tranås,Jönköpings län,,,,google_maps,,070-923 56 23,serpapi_google_maps
Eskilsgårds Kennel,Hamneda,Kronobergs län,,,,google_maps,"Ivla 4, 341 75 Hamneda",,serpapi_google_maps
Småland-Ölands Kennelklubb,Lenhovda,Kronobergs län,info@smokk.se,http://www.smokk.se,https://www.facebook.com/smalandolands.kennelklubb,google_maps,"Apoteksgatan 9, 364 42 Lenhovda",0474-210 07,serpapi_google_maps
Rågläntans Kennel,Alvesta,Kronobergs län,,http://raglantans.se,,google_maps,"Forsdala Gårddala 1, 342 90 Alvesta",,serpapi_google_maps
Blekinge Kennelklubb,Karlskrona,Blekinge län,,https://www.skk.se/bkk,,google_maps,"Hagtornsvägen 27, 371 48 Karlskrona",0455-843 15,serpapi_google_maps
Kennel Glädjeruset,Fridlevstad,Blekinge län,ebbasmatte77@gmail.com,https://www.kennelgladjeruset.se/kurser-workshops/kurs,http://www.facebook.com/ebbasmatte,google_maps,"Bränteknuva, 373 35 Fridlevstad",,serpapi_google_maps
Kråkslottets Kennel,Rödeby,Blekinge län,,,,google_maps,"Madvägen 11, 373 43 Rödeby",,serpapi_google_maps
Kennel Space,Rockneby,Blekinge län,,,,google_maps,"Axeltorpet 101, 395 92 Rockneby",,serpapi_google_maps
Sköneviks Kennel,Ronneby,Blekinge län,,,,google_maps,"Vierydsvägen 199, 372 90 Ronneby",,serpapi_google_maps
Brixbäcks Kennel,Oskarshamn,Kalmar län,,https://www.brixback.se,https://facebook.com/profile.php,google_maps,"August Och Huldas väg 6, 572 50 Oskarshamn",076-169 20 79,serpapi_google_maps
Havslätts Kennel,Oskarshamn,Kalmar län,,,,google_maps,"Rosendalsvägen 4, 572 40 Oskarshamn",,serpapi_google_maps
Västerviks Kennelklubb,Västervik,Kalmar län,,,,google_maps,"KEJSERSLUND, GÄDDEGLOVÄGEN, 593 41 Västervik",,serpapi_google_maps
Cavvastar’s kennel och hundtrim,Visby,Gotlands län,,https://www.facebook.com/profile.php,,google_maps,"Väskinde Olofstorpsvägen 6, 622 75 Visby",070-993 66 62,serpapi_google_maps
Fröken Saber: hundtrim och kennel,Visby,Gotlands län,frokensaraberg@gmail.com,https://www.alertandbrave.se,,google_maps,"Snäckhöjdskvior 9, 621 41 Visby",070-738 80 89,serpapi_google_maps
Shiragårdens Kennel,Kristinehamn Municipality,Värmlands län,,,,google_maps,Kristinehamn Municipality,,serpapi_google_maps
Maloyals Kennel,Kristinehamn,Värmlands län,,,,google_maps,"Hedehult 1, 681 91 Kristinehamn",073-577 60 62,serpapi_google_maps
Kennel Lloyd-Willner,Kristinehamn,Värmlands län,,,,google_maps,"Värmlands Säby, Udderud,, Udderud, 681 92 Kristinehamn",076-790 07 94,serpapi_google_maps
Chosen Angels kennel,Kristinehamn,Värmlands län,,https://www.facebook.com/groups/45285723813,,google_maps,"Roverudsvägen, 681 92 Kristinehamn",,serpapi_google_maps
Kennel Barecho,Sandviken,Gävleborgs län,,http://www.barecho.com,,google_maps,"Hedåsvägen 20, 811 61 Sandviken",070-311 31 65,serpapi_google_maps
hotsweets kennel,Söderhamn,Gävleborgs län,,,,google_maps,"Sofieholm 735, 826 91 Söderhamn",070-765 79 17,serpapi_google_maps
Kennel TufflaZ,Sandarne,Gävleborgs län,info@tufflaz.se,http://www.tufflaz.se,https://www.facebook.com/tufflaz,google_maps,,,serpapi_google_maps
Tokbäckens Kennel,Bollnäs,Gävleborgs län,,,,google_maps,"Rasslengatan, 821 94 Bollnäs",070-622 34 89,serpapi_google_maps
Kennel Momabo's,Bollnäs,Gävleborgs län,iapudel@gmail.com,http://www.momabos.se,,google_maps,"Odengatan 13, 821 43 Bollnäs",070-214 31 06,serpapi_google_maps
Jezzamynens kennel,Bollnäs,Gävleborgs län,,http://www.jezzamynens.se/kontakta,,google_maps,"Växbovägen 114, 821 51 Bollnäs",0278-262 31,serpapi_google_maps
Flugdammens Eros Landseer Kennel,Bollnäs,Gävleborgs län,inga.malm@flugdammen.se,http://flugdammen.se/flugdammens%20Kennel.html,,google_maps,"Flugbo 7400, 821 92 Bollnäs",,serpapi_google_maps
Hudiksvalls Kennelklubb,Hudiksvall,Gävleborgs län,info@hudiksvallskennelklubb.se,http://www.hudiksvallskennelklubb.se,,google_maps,"Stenbergsvägen, 824 40 Hudiksvall",,serpapi_google_maps
Melody Club's kennel,Avesta,Dalarnas län,,,,google_maps,"Maria Björk and Sören Sjögren, Älvbrovägen 112, 774 35 Avesta",+91 706677054,serpapi_google_maps
Kennel master of puppies,Avesta,Dalarnas län,,,,google_maps,,070-394 45 51,serpapi_google_maps
Bländvita Kennel,Fjugesta,Jönköpings län,ida.otterholm@gmail.com,http://xn--blndvita-1za.se,https://facebook.com/138727210104503,google_maps,"Sörby Stenriket, 716 91 Fjugesta",073-802 11 71,serpapi_google_maps
Kennel Snesslinge,Östhammar,Jönköpings län,kennelsnesslinge@gmail.com,http://kennelsnesslinge.se,https://www.facebook.com/kennelsnesslinge,google_maps,742 93 Östhammar,070-795 21 48,serpapi_google_maps
Kennel Gerfelli´s,Grillby,Dalarnas län,,,,google_maps,"17, 749 51 Grillby",073-141 85 58,serpapi_google_maps
Järlemossens Kennel,Nora,Örebro län,,,,google_maps,"Järle stationsväg 11, 713 91 Nora",,serpapi_google_maps
Linlands Kennel,Bälinge,Örebro län,,,,google_maps,"BÄLINGE LINDESBERG 10, 740 22 Bälinge",,serpapi_google_maps
"Ideborgens Kennel, Hundvård & Hundpensionat",Köping,Västmanlands län,,,,google_maps,"Hörnberga 8, 731 95 Köping",0221-800 08,serpapi_google_maps
Kennel Puckings,Köping,Västmanlands län,,http://puckings.com,,google_maps,"Alf Memner, 731 93 Köping",070-594 19 55,serpapi_google_maps
Köpings kennelklubb KAK,Kolsva,Västmanlands län,info@kopingskennelklubbkak.se,http://www.kopingskennelklubbkak.se,,google_maps,"Lundby 16, 730 30 Kolsva",,serpapi_google_maps
Kennel Merytyme,Sala,Västmanlands län,,,,google_maps,"Brogatan 23, 733 33 Sala",076-367 13 85,serpapi_google_maps
Kennel Blåtassen,Sala,Västmanlands län,,,,google_maps,"SKORKEBO 110, 733 92 Sala",073-673 40 06,serpapi_google_maps
Fagersta Kennelklubb,Fagersta,Västmanlands län,fagerstakk@hotmail.com,http://fagerstakk.se,,google_maps,"Ulvsbovägen 10, 737 92 Fagersta",,serpapi_google_maps
kennel kätran,Kramfors,Västernorrlands län,,,,google_maps,"Envägen 5, 872 43 Kramfors",070-658 08 12,serpapi_google_maps
kennel waytogo,Sollefteå,Västernorrlands län,,http://www.kennelwaytogo.se/sv-SE/kennel-wtg/kontakt-3125083,,google_maps,"Remslegatan, 881 50 Sollefteå",070-885 95 86,serpapi_google_maps
Kennel Fly High,Näsåker,Västernorrlands län,,,,google_maps,"Gårelehöjden 233, 881 99 Näsåker",072-244 58 76,serpapi_google_maps
Försvarets hundtjänstenhet Avelsstation,Sollefteå,Västernorrlands län,,,,google_maps,"Hågestavägen 249, 881 41 Sollefteå",0505-45 10 00,serpapi_google_maps
Norrskenets Kennel,Själevad,Västerbottens län,,http://www.norrskenets.se/utstallning.html,,google_maps,"Västerhusänget 226, 894 91 Själevad",0660-37 92 78,serpapi_google_maps
Röjvallens Kennel,Lycksele,Västerbottens län,,,,google_maps,"Barrvägen 10, 921 46 Lycksele",,serpapi_google_maps
Hem /Norrskenets kennel,Junsele,Västerbottens län,,http://www.norrskenets.se,,google_maps,883 71 Junsele,,serpapi_google_maps
Kennel Arctic Arssarnerit,Skogså,Norrbottens län,,,,google_maps,"405, 961 91 Skogså",070-381 62 79,serpapi_google_maps
Kennel Blåtiran,Boden,Norrbottens län,,https://www.instagram.com/kennelblatiran,,google_maps,,072-242 62 26,serpapi_google_maps
Topforce kennel,Boden,Norrbottens län,,,,google_maps,"Övre Svartlå 30, 961 98 Boden",,serpapi_google_maps
Kennel Galactic Defender,Kiruna,Norrbottens län,galacticdefender@hotmail.com,http://www.galacticdefender.se/kenneln.html,,google_maps,"Lappgatan 29 A, 981 35 Kiruna",073-026 72 62,serpapi_google_maps
Kennel Vet Point,Kiruna,Norrbottens län,,https://swedmapi.org/details/kennel-vet-point-ChIJKct,,google_maps,"Oinakkavägen 12, 981 92 Kiruna",0980-290 29,serpapi_google_maps
Kennel Request,Malmberget,Norrbottens län,,http://kennelrequest.se/updat_2019.htm,,google_maps,"Laxvägen 7, 983 34 Malmberget",070-652 44 38,serpapi_google_maps
